dia,url,inicio,fim,descricao,local
2019-02-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-25,09h45,10h10,"Clifford Sobel, Ex-Embaixador dos Estados Unidos no Brasil",Palácio do Planalto
2019-02-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-25,10h10,10h35,"Deputado Júlio Cesar (PSD/PI), Coordenador da Bancada 	Parlamentar do Nordeste, e Deputado Estadual Georgiano Neto 	(PSD/PI)",Palácio do Planalto
2019-02-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-25,10h35,12h15,"Fernando Azevedo, Ministro de Estado da Defesa; Augusto Heleno,  	Ministro-Chefe do Gabinete de Segurança Institucional da Presidência 	da República; Almirante de Esquadra Ilques Barbosa Júnior, 	Comandante da Marinha do Brasil; General de Exército Edson Leal 	Pujol, Comandante do Exército Brasileiro; Tenente-Brigadeiro do Ar 	Antonio Carlos Moretti Bermudez, Comandante da Aeronáutica; 	Almirante Esq Cláudio Portugal de Viveiros, Chefe do Estado-Maior 	Conjunto das Forças Armadas, Interino, e Alte Esq Almir Garnier 	Santos, Secretário-Geral do Ministério da Defesa",Palácio do Planalto
2019-02-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-25,14h00,14h45,"Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara; Deputada Major Fabiana (PSL/RJ), Deputado Coronel Armando (PSL/SC), Deputado Darcísio Perondi (MDB/RS), Deputado Capitão Augusto (PR/SP) e Deputado José Medeiros (PODE/MT)",Palácio do Planalto
2019-02-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-25,14h45,14h55,"Ricardo Salles, Ministro de Estado do Meio Ambiente, e André Luiz 	de Almeida, Advogado-Geral da União",Palácio do Planalto
2019-02-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-25,15h00,15h30,"Paulo Guedes, Ministro de Estado da Economia, e Deputado Major 	Vitor Hugo (PSL/GO), Líder do Governo na Câmara",Palácio do Planalto
2019-02-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-25,15h30,15h45,"Itaci Pedro Pozza, Presidente do Conselho de Administração da Cooperativa Vinícola Aurora",Palácio do Planalto
2019-02-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-25,16h35,16h45,"Allan dos Santos, Youtuber",Palácio do Planalto
2019-02-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-25,16h35,17h00,"Senador Roberto Rocha (PSDB/MA), Líder do PSDB no Senado",Palácio do Planalto
2019-02-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-25,17h00,18h10,"Sergio Moro, Ministro de Estado da Justiça e Segurança Pública; Maurício Valeixo, Diretor-Geral da Polícia Federal, Cairo Costa Duarte, Delegado; e Rodrigo Moraes, Delegado",Palácio do Planalto
2019-02-25,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-25,18h35,18h50,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República, e Augusto Heleno, Ministro-Chefe do Gabinete de 	Segurança Institucional da Presidência da República",Palácio do Planalto
2019-02-26,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-26,07h50,NA,Partida de Brasília para Foz do Iguaçu,Base Aérea de Brasília
2019-02-26,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-26,09h40,NA,Chegada a Foz do Iguaçu,Aeroporto Internacional de Foz do Iguaçu/Cataratas
2019-02-26,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-26,11h00,12h30,Cerimônia de posse do Diretor-Geral Brasileiro da Itaipu Binacional,Foz do Iguaçu/PR
2019-02-26,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-26,13h10,NA,Partida de Foz do Iguaçu para Brasília,Aeroporto Internacional de Foz do Iguaçu/Cataratas
2019-02-26,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-26,15h00,NA,Chegada a Brasília,Base Aérea de Brasília
2019-02-26,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-26,16h45,17h00,"Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e 	Abastecimento",Palácio da Alvorada
2019-02-26,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-26,18h00,19h30,Reunião com Lideranças Partidárias da Câmara,Palácio da Alvorada
2019-02-27,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-27,16h45,17h00,"Ministro André Luiz de Almeida, Advogado-Geral da União",Palácio do Planalto
2019-02-27,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-27,17h00,18h00,Reunião do Conselho de Defesa Nacional,Palácio do Planalto
2019-02-27,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-27,18h45,19h30,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da 	República, e Bancada de Roraima",Palácio do Planalto
2019-02-28,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-28,08h00,08h50,"Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República, e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",Palácio do Planalto
2019-02-28,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-28,08h50,09h45,"Posse do novo Presidente do Banco Central do Brasil, Roberto Campos Neto",Palácio do Planalto
2019-02-28,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-28,10h15,10h35,"Hamilton Mourão, Vice-Presidente da República",Palácio do Planalto
2019-02-28,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-28,10h25,10h35,"Eduardo Eugênio, Presidente do Conselho Nacional do SESI",Palácio do Planalto
2019-02-28,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-28,10h35,12h00,"Hamilton Mourão, Vice-Presidente da República; Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República, e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",Palácio do Planalto
2019-02-28,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-28,12h15,12h30,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da 	República, e Deputado Daniel Trzeciak (PSDB/RS)",Palácio do Planalto
2019-02-28,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-28,13h30,14h00,"Ricardo Salles, Ministro de Estado do Meio Ambiente",Palácio do Planalto
2019-02-28,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-28,14h00,14h45,"Juan Guaidó, Presidente Encarregado da Venezuela",Palácio do Planalto
2019-02-28,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-28,16h25,16h45,"General Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República e General Roberto Severo Ramos, Secretário-Executivo da Secretaria-Geral da Presidência da República",Palácio do Planalto
2019-02-28,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-28,16h45,17h00,"Gilson Machado, Secretário de Ecoturismo do Ministério do Meio Ambiente",Palácio do Planalto
2019-02-28,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-02-28,17h00,17h15,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da 	República; Elton Paulo Gialdi, Presidente do Centro da Indústria, 	Comércio e Serviços de Bento Gonçalves/RS; Rogério Capoani, Diretor 	Geral da Expobento, e César Anderle, Diretor Geral da Festa Nacional 	do Vinho (Fenavinho)",Palácio do Planalto
2019-03-01,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-01,09h20,10h00,"Marcos Cintra, Secretário da Receita Federal",Palácio do Planalto
2019-03-01,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-01,10h00,10h35,"André Luiz de Almeida, Advogado-Geral da União",Palácio do Planalto
2019-03-01,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-01,11h05,11h50,"Bento Albuquerque, Ministro de Estado de Minas e Energia",Palácio do Planalto
2019-03-01,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-01,11h50,12h30,"Hamilton Mourão, Vice-Presidente da República, e Ernesto Araújo, 	Ministro de Estado das Relações Exteriores",Palácio do Planalto
2019-03-01,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-01,12h30,12h35,"Luiz Antônio Nabhan Garcia, Secretário Especial de Assuntos Fundiários do Ministério da Agricultura, Pecuária e Abastecimento",Palácio do Planalto
2019-03-01,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-01,13h55,14h05,"Almirante de Esquadra Marcus Vinicius Oliveira dos Santos, Ministro do Superior Tribunal Militar, e José Barroso Filho, Ministro do Superior Tribunal Militar",Palácio do Planalto
2019-03-01,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-01,14h30,15h30,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; General Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República; Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República, e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",Palácio do Planalto
2019-03-01,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-01,15h30,15h55,"Anderson Gustavo Torres, Secretário de Estado de Segurança Pública do Distrito Federal",Palácio do Planalto
2019-03-06,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-06,14h25,15h07,"Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",Palácio do Planalto
2019-03-06,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-06,17h00,17h15,"Santos Cruz, Ministro-Chefe da Secretaria de Governo da Presidência da República",Palácio do Planalto
2019-03-06,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-06,17h15,17h45,"Alfredo Alexandre Menezes Júnior, Superintendente da Zona Franca de Manaus – SUFRAMA",Palácio do Planalto
2019-03-07,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-07,07h00,08h20,Partida de Brasília para o Rio de Janeiro,Base Aérea de Brasília
2019-03-07,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-07,09h00,09h45,"Reunião com Fernando Azevedo, Ministro de Estado da Defesa; 	Augusto Heleno, Ministro-Chefe do Gabinete de Segurança 	Institucional da Presidência da República; Almirante Ilques Barbosa, 	Comandante da Marinha; Almirante Liseo Zampronio, Chefe do 	Estado-Maior da Armada; Deputado Major Vitor Hugo (PSL/GO), 	Líder do Governo na Câmara; Deputado Helio Lopes (PSL/RJ) e  	Membros do Almirantado",Rio de Janeiro/RJ
2019-03-07,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-07,10h00,11h30,Cerimônia alusiva ao 211º Aniversário do Corpo de Fuzileiros Navais,Rio de Janeiro/RJ
2019-03-07,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-07,12h20,13h40,Partida do Rio de Janeiro para Brasília,Aeroporto Santos Dumont
2019-03-07,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-07,15h25,15h40,"General Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República",Palácio do Planalto
2019-03-07,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-07,16h35,17h05,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da 	República; Marcos Vinicius, CEO da Rede Record, e Marcio Novaes, 	Diretor Corporativo da Rede Record",Palácio do Planalto
2019-03-07,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-07,17h05,18h00,"Michelle Bolsonaro, Primeira-Dama; Osmar Terra, Ministro de Estado da Cidadania; Damares Alves, Ministra de Estado da Mulher, da Família e dos Direitos Humanos; Tatiana Barbosa de Alvarenga, Secretária-Executiva do Ministério da Cidadania, e Sr. Fábio Henrique Alves da Silva",Palácio do Planalto
2019-03-08,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-08,09h00,09h25,"Ernesto Araújo, Ministro de Estado das Relações Exteriores",Palácio do Planalto
2019-03-08,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-08,09h25,09h55,Deputada Bia Kicis (PSL/DF),Palácio do Planalto
2019-03-08,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-08,10h00,11h00,Cerimônia de Apresentação de Cartas Credenciais,Palácio do Planalto
2019-03-08,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-08,11h35,12h00,"Andrea Paes Leme, Advogada",Palácio do Planalto
2019-03-08,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-08,12h00,13h00,"Fernando Azevedo, Ministro de Estado da Defesa; General Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República, e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",Palácio do Planalto
2019-03-08,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-08,14h00,15h25,"Wagner Rosário, Ministro de Estado da Controladoria-Geral da União; Antônio Carlos Bezerra Leonel, Secretário Federal de Controle Interno da Controladoria-Geral da União, e Tiago Lucas de Oliveira Aguiar, Diretor de Auditoria de Estatais",Palácio do Planalto
2019-03-08,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-08,15h40,16h35,Cerimônia Alusiva ao Dia Internacional da Mulher,Palácio do Planalto
2019-03-08,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-08,16h55,17h40,"Ernesto Araújo, Ministro de Estado das Relações Exteriores",Palácio do Planalto
2019-03-09,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-09,10h30,11h30,"Rodrigo Maia, Presidente da Câmara dos Deputados, e Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento",Palácio da Alvorada
2019-03-09,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-09,11h50,12h30,"Ricardo Salles, Ministro de Estado do Meio Ambiente",Palácio da Alvorada
2019-03-10,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-10,10h00,11h05,"Ricardo Vélez Rodriguez, Ministro de Estado da Educação",Palácio da Alvorada
2019-03-10,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-10,11h10,11h45,Deputado Alberto Fraga (DEM/DF),Palácio da Alvorada
2019-03-11,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-11,09h30,10h30,"Deputado David Soares (DEM/SP); Deputado Suplente Marcos Soares (DEM/RJ), Marcos Cintra, Secretário da Receita Federal, e Missionário R.R. Soares, Fundador da Igreja Internacional da Graça de Deus",Palácio do Planalto
2019-03-11,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-11,10h40,11h10,"Gilson Machado Guimarães Neto, Secretário de Ecoturismo do Ministério do Meio Ambiente",Palácio do Planalto
2019-03-11,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-11,14h25,14h55,"Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura",Palácio do Planalto
2019-03-11,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-11,15h00,16h20,"Paulo Guedes, Ministro de Estado da Economia; Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura, e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",Palácio do Planalto
2019-03-11,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-11,16h00,16h15,"Paulo Guedes, Ministro de Estado da Economia",Palácio do Planalto
2019-03-11,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-11,16h15,16h30,"Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara",Palácio do Planalto
2019-03-11,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-11,16h30,17h10,"Senador Fernando Bezerra Coelho, Líder do Governo no Senado; 	Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na 	Câmara; Deputada Joice Hasselmann (PSL/SP) e Abraham Bragança 	de Vasconcellos Weintraub, Secretário-Executivo da Casa Civil da 	Presidência da República",Palácio do Planalto
2019-03-11,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-11,17h30,18h00,"Ricardo Vélez Rodriguez, Ministro de Estado da Educação, e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",Palácio do Planalto
2019-03-11,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-11,18h00,18h30,"Fernando Azevedo, Ministro de Estado da Defesa; Augusto Heleno, 	Ministro-Chefe do Gabinete de Segurança Institucional da Presidência 	da República; Almirante de Esquadra Ilques Barbosa Junior, 	Comandante da Marinha, e Júlio Semeghini, Secretário-Executivo do 	Ministério da Ciência, Tecnologia, Inovações e Comunicações",Palácio do Planalto
2019-03-12,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-12,09h00,09h30,"André Luiz de Almeida, Advogado-Geral da União",Palácio do Planalto
2019-03-12,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-12,10h30,13h00,"Cerimônia Oficial de Chegada do Presidente da República do Paraguai, Senhor Mario Abdo Benítez",Palácio do Planalto
2019-03-12,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-12,11h00,12h00,Reunião ampliada,Palácio do Planalto
2019-03-12,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-12,12h00,12h15,Declaração à imprensa,Palácio do Planalto
2019-03-12,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-12,13h00,15h00,"Almoço em Homenagem ao Presidente do Paraguai, Senhor Mario Abdo Benítez",Palácio Itamaraty
2019-03-12,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-12,15h10,15h40,"Ricardo Vélez Rodriguez, Ministro de Estado da Educação",Palácio do Planalto
2019-03-12,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-12,16h10,16h20,Senador Lucas Barreto (PSD/AP),Palácio do Planalto
2019-03-12,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-12,16h20,17h30,Deputada Joice Hasselmann (PSL/SP) e Vice-Líderes de Governo no 	Congresso Nacional,Palácio do Planalto
2019-03-12,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-12,17h55,18h25,Delegado Federal Alexandre Ramagem,Palácio do Planalto
2019-03-13,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-13,08h30,09h30,Café da Manhã com Jornalistas,Palácio do Planalto
2019-03-13,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-13,09h30,10h25,"Luiz Carlos Hauly (PSDB/PR), Ex-Deputado Federal e Marcos Cintra, Secretário da Receita Federal",Palácio do Planalto
2019-03-13,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-13,10h30,11h00,"Paulo Guedes, Ministro de Estado da Economia; Ana Botín, Presidente Mundial do Santander; Sérgio Rial, Presidente do Santander Brasil, e Patricia Audi, Vice-Presidente de Comunicação, Marketing, Relações Institucionais e Sustentabilidade do Santander Brasil",Palácio do Planalto
2019-03-13,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-13,12h00,13h00,"Fernando Azevedo, Ministro de Estado da Defesa",Palácio do Planalto
2019-03-13,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-13,13h45,14h00,"Ernesto Araújo, Ministro de Estado das Relações Exteriores; Deputado Luiz Nishimori (PR/PR), e Ministra Cecília Ishitani, Diretora do Departamento de Japão e Pacífico do Ministério das Relações Exteriores",Palácio do Planalto
2019-03-13,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-13,14h40,15h10,"Deputado Paulo Eduardo Martins (PSC/PR) e Ratinho, Apresentador do SBT",Palácio do Planalto
2019-03-13,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-13,15h10,15h40,Deputado João Campos (PRB/GO),Palácio do Planalto
2019-03-13,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-13,15h40,16h20,"Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na 	Câmara; Deputado Ricardo Izar (PP/SP) e Deputado Fausto Pinato 	(PP/SP)",Palácio do Planalto
2019-03-13,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-13,16h30,17h15,"Joaquim Levy, Presidente do BNDES",Palácio do Planalto
2019-03-13,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-13,17h00,17h09,"Romero Rodrigues, Prefeito do Município de Campina Grande/PB",Palácio do Planalto
2019-03-13,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-13,17h40,18h10,"Gutemberg de Paula Fonseca, Secretário de Governo e Relações Institucionais do estado do Rio de Janeiro",Palácio do Planalto
2019-03-13,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-13,18h20,18h50,"Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na 	Câmara; Deputado José Medeiros (PODE/MT), Vice-líder do 	Governo na Câmara; Deputado Carlos Jordy (PSL/RJ), Vice-líder do 	Governo na Câmara, e Deputado Lucas Vergilio, Vice-líder do 	Governo na Câmara (SOLIDARIEDADE/GO)",Palácio do Planalto
2019-03-14,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-14,08h30,09h00,"Senador Fernando Bezerra Coelho (MDB/PE), Líder do Governo no Senado; Senador Eduardo Gomes (MDB/TO); Elmano Férrer (PODEMOS/PI); Izalci Lucas (PSDB/DF) e Senador Chico Rodrigues (DEM/RR)",Palácio do Planalto
2019-03-14,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-14,09h00,09h30,Senador Romário (PODEMOS/RJ),Palácio do Planalto
2019-03-14,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-14,09h30,10h00,Deputada Carla Zambelli (PSL/SP),Palácio do Planalto
2019-03-14,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-14,10h00,10h30,"Elizabeth Guedes, Vice-Presidente da Associação Nacional das Universidades Particulares (ANUP)",Palácio do Planalto
2019-03-14,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-14,10h30,11h00,"Fernando Azevedo, Ministro de Estado da Defesa, e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",Palácio do Planalto
2019-03-14,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-14,14h00,14h30,"Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara; Apóstolo Estevam Hernandes, Presidente Igreja Apostólica Renascer em Cristo, e Apóstolo César Augusto, Presidente da Igreja Apostólica Fonte da Vida",Palácio do Planalto
2019-03-14,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-14,14h30,17h30,7ª Reunião do Conselho de Governo,Palácio do Planalto
2019-03-15,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-15,08h00,09h05,"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Floriano Peixoto, Ministro-Chefe da Secretaria-Geral da Presidência da República, e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",Palácio do Planalto
2019-03-15,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-15,09h05,09h45,"Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República, e Franklimberg Ribeiro de Freitas, Presidente da Fundação Nacional do Índio",Palácio do Planalto
2019-03-15,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-15,09h50,10h10,"Onyx Lorenzoni, Ministro de Estado Chefe da Casa Civil da Presidência da República",Palácio do Planalto
2019-03-15,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/agenda-do-presidente-da-republica/2019-03-15,10h10,10h50,"Onyx Lorenzoni, Ministro de Estado Chefe da Casa Civil da Presidência da República; Tereza Cristina, Ministra da Agricultura, Pecuária e Abastecimento; Deputado Arnaldo Jardim (PPS/SP) e Evandro Gussi, Diretor-Presidente da União da Indústria de Cana-de-Açúcar (UNICA)",Palácio do Planalto
